,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
158,389,Shongui,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.74,33.2,4725.1876,1102.24,2282.1679999999997,0,0,0,0,0,1771,1189,NA,10292.3805,27442.19573,43593.56505,57146.357789999995,68121.97957000001,90337.37591,81812.57285,75502.43846,0.0,0.0,0.0,0.0,0.0,55.93992307,50.13869017,NA,85.36206168,104.4450703,114.1193278,119.97633490000001,123.85586950000001,130.2179175,127.96555690000001,126.1560321,0,0,0,0,1,0,0,0,0
160,392,Lovozero,Murmanskaia oblast',Severno-Zapadny,0,0,1,1.0,67.96,35.14,4618.5616,1234.8196,2388.1144,0,0,0,0,0,3638,3141,NA,10627.89939,24564.22159,36825.26294,47657.678060000006,56470.066629999994,74472.73861,70914.75657,65524.97738,0.0,0.0,0.0,0.0,0.0,67.22670615,64.83947892,NA,85.95585108,102.1928162,110.5429213,116.0316544,119.7156778,125.8477513,124.75178419999999,122.99224070000001,0,0,0,0,1,0,0,0,0
163,397,Pechenga,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,69.61,31.37,4845.5521,984.0769,2183.6657,0,0,0,0,0,2671,2959,3190,9301.182565000001,21395.8657,32504.34247,42702.76013,50512.68183,66394.28509,63078.04767000001,58247.26479,0.0,0.0,0.0,0.0,0.0,62.25538565,63.881761100000006,65.08901275,83.50115845,99.41990354,107.93400079999999,113.67864569999999,117.2884605,123.28474240000001,122.14953529999998,120.39471200000001,0,0,0,0,1,0,0,0,0
164,398,Prirechnyi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,69.02,30.31,4763.7604,918.6961,2091.9962,0,0,0,0,0,676,109,NA,9582.464679,21908.880869999997,32971.07727,43004.573130000004,50933.76985,67053.37232000001,63884.69082,59028.18202000001,0.0,0.0,0.0,0.0,0.0,42.4607722,22.00874495,NA,84.04654198,99.89297571,108.2304405,113.8288784,117.4683445,123.5041963,122.4305743,120.68714840000001,0,0,0,0,1,0,0,0,0
169,443,Ushkovo (Sestroretskii raisovet),Leningradskii gorsovet,Severno-Zapadny,0,0,0,37.0,60.2,29.64,3624.04,878.5296,1784.328,0,0,0,0,0,6031,482,NA,52135.21264,108741.1435,121964.2949,144348.4688,169576.6107,211352.8439,202914.3484,197457.8922,0.0,0.0,0.0,0.0,0.0,75.77124697,38.16699348,NA,117.9742648,134.48404250000002,137.1588485,141.1340573,144.98712790000002,150.33909169999998,149.3415793,148.6760927,0,0,0,0,1,0,0,0,0
185,468,Efimovskii,Leningradskaia oblast',Severno-Zapadny,0,0,0,26.0,59.5,34.66,3540.25,1201.3156,2062.27,0,0,0,0,0,5177,3937,3622,26456.18319,55727.3049,76039.43277,96460.74418,113675.3876,143266.8382,141101.9499,131490.1542,0.0,0.0,0.0,0.0,0.0,73.13637931,68.52816959,67.15444609999999,103.6984824,119.42611299999999,126.31528590000002,131.7190364,135.5152602,140.95540549999998,140.594092,138.9259964,0,0,0,0,1,0,0,0,1
187,471,Kikerino,Leningradskaia oblast',Severno-Zapadny,0,0,0,26.0,59.47,29.61,3536.6809,876.7521,1760.9067,0,0,0,0,0,1951,2005,NA,42619.62524,88574.40276,103054.9208,124067.8901,146243.814,182117.0794,176120.6682,169323.1203,0.0,0.0,0.0,0.0,0.0,57.39725091,57.81168152,NA,113.63709479999999,129.76850929999998,133.2412492,137.55968719999998,141.4441737,146.71035619999998,145.9004208,144.9511043,0,0,0,0,1,0,0,0,1
192,485,Vysotsk,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,60.62,28.56,3674.7844,815.6736,1731.3072,0,0,1300,1300,900,929,1673,1244,31229.90898,62547.86885,74922.41005,92189.09711,108665.1553,135638.8834,131862.8813,125727.5409,0.0,0.0,51.41061427,51.41061427,46.27257452,46.70504225,55.09163136,50.78111983,107.10452350000001,121.9630324,125.98285249999999,130.6814134,134.46782969999998,139.65924730000003,138.99273190000002,137.8715691,0,0,0,0,1,0,0,0,1
196,489,Lesogorskii,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,61.04,28.93,3725.8816,836.9449,1765.8872,0,0,0,0,0,3744,3004,3277,26482.5819,54545.54419,69010.09743,84987.41337000001,100304.9835,125554.6888,122276.1125,116068.3989,0.0,0.0,0.0,0.0,0.0,67.6985003,64.1232595,65.52390337,103.7187955,118.9580966,124.14434479999998,128.8283668,132.61758020000002,137.839263,137.2186625,136.00072659999998,0,0,0,0,1,0,0,0,1
200,494,Druzhnaia Gorka,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.27,30.14,3512.9329,908.4196,1786.3978,1120,0,0,0,0,4208,3696,3659,40051.33564,82930.5323,98187.67394,119178.0162,140444.7637,175683.8178,170241.1863,162882.6459,49.29562003,0.0,0.0,0.0,0.0,69.63473164,67.48633069,67.32112516,112.31585109999999,128.27280729999998,132.126656,136.6180771,140.4834049,145.8404313,145.0813373,144.0188468,0,0,0,0,1,0,0,0,1
203,502,Budogoshch',Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.29,32.44,3515.3041,1052.3536,1923.3676,0,0,0,0,0,4673,3885,3974,31157.51528,64773.71662000001,82738.72198999999,103927.8324,122865.0402,154053.5794,150762.0758,141905.3543,0.0,0.0,0.0,0.0,0.0,71.39500577,68.3082127,68.68312736,107.0564928,122.73660090000001,128.22036119999999,133.4360437,137.3312531,142.6843566,142.16885580000002,140.7287664,0,0,0,0,1,0,0,0,1
207,510,Siniavino,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.91,31.09,3589.2081,966.5881,1862.6019,0,0,0,0,0,1949,3611,3790,57237.893370000005,117909.27900000001,134137.9043,158672.3845,186462.0377,230202.5029,220878.6353,214352.5793,0.0,0.0,0.0,0.0,0.0,57.38171125,67.10460458,67.89959901,120.011399,136.367995,139.39636289999999,143.39097040000001,147.2820821,152.4413626,151.4220981,150.6848929,0,0,0,0,1,0,0,0,1
208,512,Svir'stroi,Leningradskaia oblast',Severno-Zapadny,0,0,0,27.0,60.8,33.72,3696.64,1137.0384,2050.176,0,0,0,0,0,1156,1044,927,24948.39992,53178.904089999996,70444.40772999999,88617.58498,104509.8199,131718.2068,128606.1561,120459.9678,0.0,0.0,0.0,0.0,0.0,49.7408742,48.31382595,46.67558952,102.5068158,118.4052372,124.6031729,129.7796142,133.5650884,138.966849,138.4036946,136.8683034,0,0,0,0,1,0,0,0,1
209,514,Bol'shaia Izhora,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.93,29.56,3591.6049,873.7936,1771.5308,0,0,0,0,0,3967,3831,3319,57545.07585,120605.1666,132113.5594,155870.271,183457.8824,227939.8503,218347.0918,212607.8736,0.0,0.0,0.0,0.0,0.0,68.6539086,68.07703966,65.73023979,120.1286988,136.8964913,139.0375179,142.96457230000001,146.8881073,152.1975486,151.1385324,150.4843131,0,0,0,0,1,0,0,0,1
211,517,Tolmachevo,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,58.85,29.92,3463.3225,895.2064,1760.7920000000001,905,0,0,0,0,3948,3378,3242,31931.88085,66022.70893,81762.09695,101490.4958,119960.0447,150204.8473,146623.1695,138553.9233,46.3479782,0.0,0.0,0.0,0.0,68.5743714,66.01626033,65.35017812,107.5651122,123.16014469999999,127.95159440000002,132.8883384,136.7710136,142.08056619999996,141.5058014,140.162273,0,0,0,0,1,0,0,0,1
212,520,Vazhiny,Leningradskaia oblast',Severno-Zapadny,0,0,0,27.0,60.97,34.02,3717.3409,1157.3604,2074.1994,0,0,0,0,0,3956,2941,2757,23551.80398,51041.42117,68584.79201,86634.34554,102100.1968,128840.4586,125959.1807,117873.2201,0.0,0.0,0.0,0.0,0.0,68.60790168,63.78426113,62.75647443,101.3436373,117.5141152,124.00662290000001,129.26443,133.0264648,138.44652549999998,137.914799,136.3608515,0,0,0,0,1,0,0,0,1
213,521,Voznesen'e,Leningradskaia oblast',Severno-Zapadny,0,0,0,27.0,61.02,35.49,3723.4404,1259.5401,2165.5998,2854,0,0,0,0,3123,2817,2464,21991.41716,46870.35671,64699.52254,82348.87183999999,97128.4107,123122.0898,120906.7887,112660.0534,63.30552304,0.0,0.0,0.0,0.0,64.74695656,63.0980447,60.988935700000006,99.96815308,115.67305149999999,122.71120790000002,128.1134233,131.87741450000001,137.3802409,136.9549471,135.30645269999997,0,0,0,0,1,0,0,0,1
214,522,Nikol'skii,Leningradskaia oblast',Severno-Zapadny,0,0,0,27.0,60.92,34.06,3711.2464,1160.0836,2074.9352,0,0,0,0,0,2953,2931,2992,23677.05549,52224.494269999996,70124.18794,88510.06705,104204.6395,131181.3978,127924.8518,119641.9794,0.0,0.0,0.0,0.0,0.0,63.8493189,63.729868700000004,64.0591711,101.4504565,118.01143689999999,124.5014787,129.75195530000002,133.4975025,138.8705835,138.27874409999998,136.7089219,0,0,0,0,1,0,0,0,1
218,531,Riabovo,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.4,31.14,3528.36,969.6996,1849.7160000000001,0,0,0,0,0,3935,3309,3251,40994.855169999995,84794.73695,101073.2936,123024.6732,144882.4269,179975.5404,174642.3531,166893.6751,0.0,0.0,0.0,0.0,0.0,68.51975707,65.68132056,65.39500672,112.8099288,128.77684879999998,132.7933849,137.3616865,141.2217991,146.4239452,145.6968608,144.6033237,0,0,0,0,1,0,0,0,1
223,544,Batetskii,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,58.65,30.31,3439.8225,918.6961,1777.6815,0,0,0,0,0,2473,2275,NA,30381.243260000003,62423.93546,78898.80149,98865.56242999999,117050.3712,147173.22400000002,143999.8734,135714.0239,0.0,0.0,0.0,0.0,0.0,61.04589528,59.74880829,NA,106.53502809999999,121.91922859999998,127.1464015,132.2848761,136.1972942,141.5949009,141.0766145,139.6723375,0,0,0,0,1,0,0,0,0
225,550,Volot,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,57.93,30.71,3355.8849,943.1041,1779.0303,0,0,0,0,0,2485,2329,NA,27310.21436,55717.691660000004,73142.1952,92858.77611,109814.3208,138611.5632,136490.2651,127516.9639,0.0,0.0,0.0,0.0,0.0,61.12156085,60.11202139,NA,104.3465532,119.4223424,125.44359979999999,130.846948,134.71191530000002,140.1721214,139.80717869999998,138.20364619999998,0,0,0,0,1,0,0,0,0
228,558,Liubytino,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,58.82,33.4,3459.7924,1115.56,1964.588,0,0,0,0,0,3474,3300,2807,28710.944030000002,59618.05672000001,79487.00987000001,100686.5117,118598.4525,149559.9902,147198.2756,137194.5273,0.0,0.0,0.0,0.0,0.0,66.47241911,65.63718232,63.04156065,105.3709159,120.90572140000002,127.31396219999999,132.70503459999998,136.5041423,141.9780169,141.5989515,139.9289105,0,0,0,0,1,0,0,0,0
229,559,Zarubino,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.73,33.45,3449.2129,1118.9025,1964.5185,0,0,0,0,0,2369,1650,NA,28790.650680000002,59684.31567,79803.40964,101203.1065,119137.3447,150340.1351,148096.2621,138038.6335,0.0,0.0,0.0,0.0,0.0,60.37636864,54.88632516,NA,105.4278397,120.93015009999999,127.4036269,132.8229681,136.61009819999998,142.1020293,141.7437343,140.0740628,0,0,0,0,1,0,0,0,0
230,561,Nebolchi,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.12,33.35,3495.1744,1112.2225,1971.652,0,0,0,0,0,2393,2249,2030,28645.4917,59761.42739,79127.43926,99952.00828,117905.4928,148417.8484,145824.9752,136331.9357,0.0,0.0,0.0,0.0,0.0,60.53311614,59.57124339,58.00027365,105.32406529999999,120.9585491,127.2116675,132.5363998,136.367245,141.7953883,141.3759615,139.7797323,0,0,0,0,1,0,0,0,0
232,564,Bol'shaia Vishera,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.91,32.08,3470.3881,1029.1264,1889.8328,1693,0,0,0,0,2410,1853,NA,31335.55004,64577.47576,82624.91429,103676.4183,122415.7603,153719.936,150566.0765,141427.6804,55.26818282,0.0,0.0,0.0,0.0,60.64331883,56.61902165,NA,107.17443259999999,122.66937959999998,128.1891907,133.38009309999998,137.245405,142.6325649,142.137835,140.6487785,0,0,0,0,1,0,0,0,0
233,566,Marevo,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,57.31,32.08,3284.4361,1029.1264,1838.5048,0,0,0,0,0,2797,2631,NA,27365.1239,56190.84093,76133.38253999999,97128.52491000001,114388.0376,144394.4285,143202.6505,132936.383,0.0,0.0,0.0,0.0,0.0,62.98490044,62.01750369,NA,104.3875923,119.60723020000002,126.3430428,131.8774415,135.66080359999998,141.14162119999997,140.9447649,139.1839785,0,0,0,0,1,0,0,0,0
234,569,Moshenskoe,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,58.51,34.6,3423.4201,1197.16,2024.4460000000001,0,0,0,0,0,3000,2760,NA,28763.366319999997,60108.104779999994,82229.39233999999,104570.0797,122875.4251,154756.3611,153221.3261,142243.2044,0.0,0.0,0.0,0.0,0.0,64.10192163,62.773706499999996,NA,105.40837020000001,121.0858145,128.080557,133.57841240000002,137.333234,142.7931145,142.554973,140.78519169999998,0,0,0,0,1,0,0,0,0
237,574,Tesovo-Netyl'skii,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.94,31-Jan,3473.9236,967.21,1833.0339999999999,0,0,0,0,0,3958,3002,NA,33133.246,68145.35428,85195.92629,106335.3634,125869.9022,157885.3146,154142.8406,145721.1466,0.0,0.0,0.0,0.0,0.0,68.61627494,64.11259367,NA,108.3325521,123.8635058,128.8839993,133.96565159999997,137.898146,143.27190330000002,142.6981953,141.3590241,0,0,0,0,1,0,0,0,0
238,575,Tesovskii,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.79,30.89,3456.2641,954.1921,1816.0231,0,0,0,0,0,1302,1049,NA,31961.377510000002,65509.138779999994,82625.34411,103824.8093,123173.3509,154944.6238,151414.1859,142827.3272,0.0,0.0,0.0,0.0,0.0,51.43266158,48.38026853,NA,107.58426499999999,122.9868787,128.1893085,133.41313159999999,137.3899989,142.822172,142.2718001,140.88245880000002,0,0,0,0,1,0,0,0,0
240,578,Kulotino,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.45,33.37,3416.4025,1113.5569,1950.4765,3045,0,0,0,0,4304,3430,2942,29293.14415,60566.116720000005,81391.23284,104114.9235,122182.1503,153342.9371,151014.8039,140426.6349,64.34055071,0.0,0.0,0.0,0.0,70.01171099,66.26473709,63.78969148,105.7834626,121.25293149999999,127.8487655,133.47759950000003,137.20065300000002,142.573919,142.20880060000002,140.4803449,0,0,0,0,1,0,0,0,0
241,579,Uglovka,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,58.23,33.5,3390.7329,1122.25,1950.705,792,0,0,0,0,4041,3553,3064,29543.8443,60740.249279999996,82248.0073,104829.4567,123055.036,154791.6134,152694.3692,141779.1436,44.54976977,0.0,0.0,0.0,0.0,68.96052596,66.83957849,64.44037945,105.9588327,121.3161668,128.0856804,133.6356828,137.367471,142.798558,142.472718,140.70765600000001,0,0,0,0,1,0,0,0,0
244,585,Poddor'e,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,57.46,31-Dec,3301.6516,968.4544,1788.1552,0,0,0,0,0,2122,1957,NA,26395.63065,53989.58594,72244.12959,92069.47378,108651.2381,137300.7889,135772.524,126330.5103,0.0,0.0,0.0,0.0,0.0,58.67735138,57.44378708,NA,103.6518197,118.7347246,125.16701100000002,130.6517288,134.4648593,139.9472281,139.6825241,137.9839471,0,0,0,0,1,0,0,0,0
249,598,Krasnofarfornyi,Novgorodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.13,31.86,3496.3569,1015.0596,1883.8818,0,0,0,0,0,2033,1651,NA,32959.14943,67958.26932,85650.98966,106947.2704,126389.3349,158472.4223,154851.3844,146051.2286,0.0,0.0,0.0,0.0,0.0,58.02276894,54.89530284,NA,108.22291200000001,123.80232040000001,129.0049831,134.098512,137.9948842,143.3607717,142.807785,141.4128314,0,0,0,0,1,0,0,0,0
250,600,Shimsk,Novgorodskaia oblast',Severno-Zapadny,0,0,1,26.0,58.21,30.73,3388.4041,944.3329,1788.7933,0,0,0,0,0,3992,3842,3895,28402.72889,57929.298129999996,75298.53589,95535.77821,113228.8577,142791.5193,140305.4751,131378.5432,0.0,0.0,0.0,0.0,0.0,68.75805402,68.12436171,68.35071228,105.14944840000001,120.2746185,126.0952913,131.4979624,135.4236404,140.8765066,140.4598843,138.9059792,0,0,0,0,1,0,0,0,0
255,607,Krasnyi Luch,Pskovskaia oblast',Severno-Zapadny,0,0,0,34.0,57.07,30-Jan,3256.9849,906.01,1717.807,0,0,0,0,0,2105,1494,1020,24354.90634,49765.289130000005,67086.15039,85708.03923,101225.1335,128555.9213,127084.3077,118170.589,0.0,0.0,0.0,0.0,0.0,58.55418670000001,53.42458541,47.99105854,102.01987,116.9658043,123.51505900000001,129.02010900000002,132.8279844,138.3945023,138.1237475,136.4197026,0,0,0,0,1,0,0,0,1
260,618,Kun'ia,Pskovskaia oblast',Severno-Zapadny,0,0,1,34.0,56.3,30.97,3169.69,959.1409,1743.611,0,0,0,0,0,4023,3527,3128,25404.26436,51893.810939999996,71292.95228,91707.59254,108137.25300000001,136318.9015,135283.4586,125409.2287,0.0,0.0,0.0,0.0,0.0,68.8864007,66.71953911,64.77270396,102.8738019,117.8734678,124.8706293,130.56171319999999,134.3549104,139.7774716,139.597239,137.8120449,0,0,0,0,1,0,0,0,1
266,631,Palkino,Pskovskaia oblast',Severno-Zapadny,0,0,1,34.0,57.54,28-Mar,3310.8516,785.6809,1612.8462,0,0,0,0,0,3406,3201,2924,22717.52639,45981.70082,61566.9289,78760.55153,93667.30991,118104.2773,116511.4,108959.5671,0.0,0.0,0.0,0.0,0.0,66.15046903,65.14456872,63.69169732,100.61879420000001,115.26167,121.61414029999999,127.10685359999998,131.04535990000002,136.4065909,136.08959240000002,134.5305875,0,0,0,0,1,0,0,0,1
268,635,Pliussa,Pskovskaia oblast',Severno-Zapadny,0,0,1,37.0,58.44,29.36,3415.2336,862.0096,1715.7984,0,0,0,0,0,4317,3856,3450,27146.64319,55641.67527000001,71483.73777,89796.61991000001,106268.716,133924.3512,131401.0642,123521.7248,0.0,0.0,0.0,0.0,0.0,70.06218987,68.18441787,66.35942599,104.22385820000001,119.39250530000001,124.9303645,130.0809277,133.9511387,139.35874219999997,138.9100196,137.4562168,0,0,0,0,1,0,0,0,1
269,636,Zaplius'e,Pskovskaia oblast',Severno-Zapadny,0,0,0,37.0,58.43,29.74,3414.0649,884.4676,1737.7082,0,0,0,0,0,1887,1393,1096,27910.407519999997,57255.4617,73400.75785,92229.03187,109137.6637,137546.2156,134905.9078,126766.3885,0.0,0.0,0.0,0.0,0.0,56.89298019,52.40623344,48.99191488,104.7911514,120.018123,125.52265929999999,130.6913154,134.5684759,139.9894858,139.531207,138.0648785,0,0,0,0,1,0,0,0,1
277,652,Usviaty,Pskovskaia oblast',Severno-Zapadny,0,0,1,5.0,55.75,30.76,3108.0625,946.1776,1714.87,0,0,0,0,0,3638,3148,2961,24348.634169999998,49512.968689999994,67953.34808,87574.74082,103336.5728,130706.1653,130069.3818,120492.3076,0.0,0.0,0.0,0.0,0.0,67.22670615,64.87533447,63.89256238,102.014667,116.85588179999999,123.80070890000002,129.510042,133.30426540000002,138.7850591,138.6700142,136.8745843,0,0,0,0,1,0,0,0,1
283,674,Sven',Brianskaia oblast',Tcentralny,0,0,0,29.0,53.14,34.37,2823.8596,1181.2969,1826.4218,0,0,0,0,0,4027,3562,NA,28969.02985,63412.095160000004,87655.45388,117021.5827,139446.3254,179792.4788,179223.7021,164502.2665,0.0,0.0,0.0,0.0,0.0,68.90289815,66.880951,NA,105.5547185,122.26631359999999,129.5310104,136.1915529,140.31433130000002,146.3993176,146.3226519,144.2564251,0,0,0,0,0,0,1,0,1
287,680,Mirnyi,Brianskaia oblast',Tcentralny,0,0,0,29.0,53.82,31.74,2896.5924,1007.4276,1708.2468,0,0,0,0,0,2119,1555,1452,23795.50498,48217.82382,66902.39282000001,87219.40575,103200.9981,131968.3604,131995.3141,122005.5307,0.0,0.0,0.0,0.0,0.0,58.65567892,54.01119371,53.00855165,101.5510074,116.28352759999999,123.4540991,129.41751979999998,133.2739518,139.0115862,139.016402,137.1667665,0,0,0,0,0,0,1,0,1
288,681,Gordeevka,Brianskaia oblast',Tcentralny,0,0,1,29.0,52.96,31.99,2804.7616,1023.3601,1694.1904,0,0,0,0,0,2742,3066,NA,23478.47381,47185.48265,65390.64372000001,85509.8169,101145.0906,129765.1434,129807.7071,120006.4243,0.0,0.0,0.0,0.0,0.0,62.67006756,64.45085619,NA,101.28086090000001,115.8172336,122.9467259,128.9675136,132.8097511,138.61486680000002,138.6225892,136.7800551,0,0,0,0,0,0,1,0,1
295,692,Zhiriatino,Brianskaia oblast',Tcentralny,0,0,1,29.0,53.22,33.73,2832.3684,1137.7129,1795.1106,0,0,0,0,0,1725,2371,NA,27309.68769,56952.80557999999,79214.66842999999,104506.2255,124006.0553,159880.8938,159967.9602,147326.7557,0.0,0.0,0.0,0.0,0.0,55.5469456,60.38948366,NA,104.3461592,119.9020233,127.2365223,133.56429350000002,137.5479936,143.5727431,143.5857901,141.61971599999998,0,0,0,0,0,0,1,0,1
299,699,Vyshkov,Brianskaia oblast',Tcentralny,0,0,0,48.0,52.48,31.68,2754.1504,1003.6224,1662.5664,0,0,0,0,0,3566,2940,2700,22814.50119,45165.97805,62008.696879999996,80851.86643,95566.83613,122408.7752,122445.5968,113293.6751,0.0,0.0,0.0,0.0,0.0,66.89930934,63.77882918,62.42591244,100.7042682,114.8776544,121.7718855,127.6984514,131.5054171,137.244068,137.251115,135.4369602,0,0,0,0,0,0,1,0,1
304,709,Lopandino,Brianskaia oblast',Tcentralny,0,0,0,48.0,52.46,34.83,2752.0516,1213.1289,1827.1818,0,0,0,0,0,2146,1977,NA,27261.89718,53233.01433,75640.02983,100213.7805,119820.7214,156842.1977,157331.9423,145588.6249,0.0,0.0,0.0,0.0,0.0,58.84977841,57.59801824,NA,104.31037950000001,118.4273709,126.19693500000001,132.59662959999997,136.74383390000003,143.1132606,143.1878635,141.3373901,0,0,0,0,0,0,1,0,1
308,716,Altukhovo,Brianskaia oblast',Tcentralny,0,0,0,29.0,52.67,34.36,2774.1289,1180.6096,1809.7412,0,0,0,0,0,2222,1947,1784,26676.65995,53526.25964,75493.90624,99634.80582000001,118602.704,153990.0154,154408.1514,142436.0855,0.0,0.0,0.0,0.0,0.0,59.38494772,57.36615774,56.0493789,103.8675753,118.54696840000001,126.15349340000002,132.46322320000002,136.50497990000002,142.6744974,142.7392845,140.81735030000002,0,0,0,0,0,0,1,0,1
311,722,Ramasukha,Brianskaia oblast',Tcentralny,0,0,0,48.0,52.74,33.54,2781.5076,1124.9316,1768.8996,0,0,0,0,0,631,564,481,26055.44141,51650.44884,72217.21407,94782.07324,112415.3609,145119.8681,145457.4681,134259.6469,0.0,0.0,0.0,0.0,0.0,41.56775289,40.13291237,38.14133654,103.3878561,117.7714205,125.15867320000001,131.3163717,135.2558735,141.26072109999998,141.3159612,139.4177852,0,0,0,0,0,0,1,0,1
312,724,Rognedino,Brianskaia oblast',Tcentralny,0,0,1,29.0,53.8,33.56,2894.44,1126.2736,1805.5279999999998,0,0,0,0,0,3452,3354,3158,28056.005589999997,57708.66269,80313.71402,105180.8299,124408.2373,159572.7001,159995.8223,147363.4881,0.0,0.0,0.0,0.0,0.0,66.36886838,65.9004456,64.92643574,104.89770349999999,120.1909336,127.54756189999999,133.71305990000002,137.6239551,143.5265074,143.5899639,141.6256494,0,0,0,0,0,0,1,0,1
316,731,Kokorevka,Brianskaia oblast',Tcentralny,0,0,0,29.0,52.59,34.26,2765.7081,1173.7476,1801.7334,0,0,0,0,0,2802,2452,1962,26295.02715,52448.04656,74032.50135,97633.20821,116203.0492,150861.8129,151295.6066,139635.5547,0.0,0.0,0.0,0.0,0.0,63.01325264,60.91270674,57.48247270000001,103.5740792,118.10425959999999,125.71476270000001,131.9964997,136.0277701,142.184627,142.25311100000002,140.34646,0,0,0,0,0,0,1,0,1
331,766,Luknovo,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,56.18,42.05,3156.1924,1768.2025,2362.369,0,0,0,0,0,3545,2675,NA,37773.73597,80795.46492,116884.3884,149464.4729,174206.1997,220438.3159,216824.0434,198498.9514,0.0,0.0,0.0,0.0,0.0,66.80272564,62.27900243,NA,111.0783058,127.6826803,136.1641745,141.96279280000002,145.6365017,151.3729918,150.9664727,148.8043561,0,0,0,0,0,0,1,0,0
335,770,Oktiabr'skii,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,56.23,42.03,3161.8129,1766.5209,2363.3469,0,0,0,0,0,2474,2100,NA,38686.599519999996,82424.51728,118725.8777,151427.0363,176285.1691,222050.7482,218190.8268,199985.8134,0.0,0.0,0.0,0.0,0.0,61.05221296,58.51779724,NA,111.58221999999999,128.1342092,136.5292361,142.2738246,145.9229751,151.5523799,151.12092990000002,148.98647780000002,0,0,0,0,0,0,1,0,0
336,771,Stepantsevo,Vladimirskaia oblast',Tcentralny,0,0,0,6.0,56.12,41.72,3149.4544,1740.5584,2341.3264,0,0,0,0,0,3440,2808,NA,37166.283189999995,79562.72766,115628.7739,148466.6962,173480.6715,218448.7174,216093.2439,198282.318,0.0,0.0,0.0,0.0,0.0,66.31214191,63.04721696,NA,110.7368388,127.3354494,135.91223090000003,141.8032253,145.5357884,151.1499739,150.88351919999997,148.7777168,0,0,0,0,0,0,1,0,0
